M,N,alpha,mse_x,mse_z,mx,mz,overlap_x,overlap_z,r0,replicate,tau_x,tau_z,v0,v_noise,vx,vz
45,1000,0.04570881896148749,0.46380197034160503,1.0774031616584534,0.5097515482026684,0.022299948319016938,0.44064813347632675,0.021791537673329208,0,9,1.005305955291934,1,1,1.0,0.4955544070892655,0.9777000516809831
45,1000,0.04570881896148749,0.4754520032455088,1.0091158110237854,0.501947251329532,0.02219993490167238,0.40728668921291705,0.018456288492247598,0,10,0.9952791380333628,1,1,1.0,0.4933318867038308,0.9778000650983276
45,1000,0.04570881896148749,0.4907340601399908,1.0099380635010233,0.5108618858841762,0.022324877990564373,0.4621231257772911,0.019835263552580893,0,11,1.0069702856744946,1,1,1.0,0.4961083997903184,0.9776751220094356
45,1000,0.04570881896148749,0.49523282036449146,1.0416674707029552,0.5016780545876075,0.022172591996103552,0.425284810353493,0.020151305868338378,0,12,0.9944023211676877,1,1,1.0,0.4927242665800802,0.9778274080038964
45,1000,0.04570881896148749,0.45110956494814314,0.9503249417106993,0.5049022246658663,0.022211117789707524,0.47318840426663933,0.022507868564274305,0,13,0.9984826199926993,1,1,1.0,0.493580395326833,0.9777888822102925
45,1000,0.04570881896148749,0.4967757099052507,0.9884983984479462,0.5059599754745285,0.022246872013527264,0.4394442621701087,0.018942799477210396,0,14,1.000334909108468,1,1,1.0,0.4943749336339393,0.9777531279864727
45,1000,0.04570881896148749,0.38104147377842906,0.9307742545931853,0.5034526994599986,0.022214792231835645,0.5905949958278961,0.025521357744623763,0,15,0.997114749056347,1,1,1.0,0.49366204959634846,0.9777852077681644
45,1000,0.04570881896148749,0.41308559920812826,0.9729401855276143,0.5105251674694484,0.02233232238563898,0.5499361381751486,0.023086079070100386,0,16,1.0067989982614256,1,1,1.0,0.4962738307919771,0.977667677614361
45,1000,0.04570881896148749,0.4638390740691566,0.964347772648326,0.5103606176467429,0.022298094608984798,0.5414858648224389,0.02309025896976592,0,17,1.0058738311797395,1,1,1.0,0.4955132135329966,0.9777019053910152
45,1000,0.04570881896148749,0.5596339006148902,0.9224720543753874,0.514763373067203,0.02237718267427491,0.5342199226863653,0.023497809647702955,0,18,1.0120340991621999,1,1,1.0,0.49727072609499684,0.9776228173257251
45,1000,0.04570881896148749,0.4528113577121283,0.8875714369083688,0.49528143670389685,0.022046930925476604,0.4753445909404691,0.022649768366267573,0,19,0.9852132350478213,1,1,1.0,0.4899317983439245,0.9779530690745234
52,1000,0.05248074602497726,0.09296517818639265,0.8700834774203987,0.9174328831942863,0.04709502635114737,0.9207712639245049,0.04745000528330969,0,0,1.0080002415618774,1,1,0.1,0.09056735836759115,0.9529049736488526
52,1000,0.05248074602497726,0.09959664448504325,0.9803062318419424,0.917256390321969,0.047086377613339114,0.8441945316671445,0.040817789111245145,0,1,1.0078071165014673,1,1,0.1,0.09055072617949823,0.9529136223866609
52,1000,0.05248074602497726,0.08780156234833977,0.9879351093235244,0.9072589034154741,0.047039878317246764,0.6898639829211919,0.03465209168671844,0,2,0.997720207871718,1,1,0.1,0.09046130445624388,0.9529601216827532
52,1000,0.05248074602497726,0.0821795886654311,0.9658214991273947,0.9116070189741774,0.047056400801864684,1.2411063057737342,0.07131359989336104,0,3,1.0021000974393017,1,1,0.1,0.09049307846512433,0.9529435991981353
52,1000,0.05248074602497726,0.08311719851977178,0.9917948298080432,0.9021263886913244,0.0470240485311062,0.7741969373388924,0.039780394730679236,0,4,0.9925572512511441,1,1,0.1,0.09043086255981972,0.9529759514688938
52,1000,0.05248074602497726,0.09806816110509574,0.9385104381142655,0.9136801506236678,0.047087035826470114,1.0385857736995452,0.0562274737465585,0,5,1.0042321425976488,1,1,0.1,0.090551991973981,0.9529129641735299
52,1000,0.05248074602497726,0.06801735836357922,0.9652757613045313,0.9177410054555106,0.04709449909204,0.9406430489379645,0.04470461340785713,0,6,1.0083073498632797,1,1,0.1,0.09056634440776914,0.95290550090796
52,1000,0.05248074602497726,0.11483283883395107,0.9303243366889383,0.9050238509648207,0.04702679248390318,0.6770825639794317,0.03639827500296176,0,7,0.9954599903569422,1,1,0.1,0.09043613939212151,0.9529732075160968
52,1000,0.05248074602497726,0.10155077384184434,0.9244076592134672,0.9053356896502258,0.04703976985295766,1.0201270206654593,0.05272170961567866,0,8,0.9957967855212982,1,1,0.1,0.09046109587107246,0.9529602301470423
52,1000,0.05248074602497726,0.06355504282177037,0.967955662142962,0.9113938666908357,0.04707160807496347,0.5236686869801529,0.02722754637189967,0,9,1.0019161899119193,1,1,0.1,0.09052232322108361,0.9529283919250365
52,1000,0.05248074602497726,0.09469024934559536,0.9446302648981204,0.9041427787834748,0.04704202527183343,0.909281306969259,0.05029123681396271,0,10,0.9946082119985391,1,1,0.1,0.09046543321506434,0.9529579747281666
52,1000,0.05248074602497726,0.10106619175216201,0.9313495975287089,0.9156906065667589,0.04708447601758492,0.568108985495602,0.028879879441777025,0,11,1.0062376758313454,1,1,0.1,0.09054706926458639,0.9529155239824151
52,1000,0.05248074602497726,0.09493854708659183,1.0127265748925023,0.9034597493155623,0.047046037162376986,1.0918213898084352,0.05245104948979946,0,12,0.9939328977047488,1,1,0.1,0.09047314838918655,0.952953962837623
52,1000,0.05248074602497726,0.055316559719274766,1.016044750303184,0.9176393915224661,0.04708712241531765,0.8813580577405795,0.04742884051689103,0,13,1.0081915500134615,1,1,0.1,0.09055215849099542,0.9529128775846823
52,1000,0.05248074602497726,0.1003379271495623,0.900479523596392,0.9126180898684254,0.047067881199557404,1.0481509668429836,0.051611084958284544,0,14,1.0031332460214204,1,1,0.1,0.09051515615299502,0.9529321188004426
52,1000,0.05248074602497726,0.08308032697844281,0.9494101423152259,0.9055978300303067,0.04703693016341204,0.6686974289484142,0.03579089831698823,0,15,0.9960534649599452,1,1,0.1,0.09045563492963848,0.952963069836588
52,1000,0.05248074602497726,0.06616237948030673,0.9262302444273606,0.9198379005840822,0.047129129501391254,0.9941252858013084,0.05155598560641235,0,16,1.0104708419329116,1,1,0.1,0.09063294134882935,0.9528708704986087
52,1000,0.05248074602497726,0.0813477510831023,0.9259155475341864,0.911735351974733,0.047061117628195426,0.9231388201379984,0.047559913427397384,0,17,1.0022375012597242,1,1,0.1,0.09050214928499122,0.9529388823718046
52,1000,0.05248074602497726,0.07652192583464283,0.9387560495249788,0.9001115241328481,0.047005010224869914,0.8642549123730465,0.046407539345714906,0,18,0.9905057745652902,1,1,0.1,0.09039425043244215,0.9529949897751301
52,1000,0.05248074602497726,0.10228193592460004,0.8948213991595548,0.8977697064647352,0.04701206880374387,0.7385948317028105,0.03876925668684717,0,19,0.9881775310873194,1,1,0.1,0.09040782462258425,0.9529879311962561
52,1000,0.05248074602497726,0.22738039873185364,0.9382300183715246,0.7705679488349108,0.039592215110628604,0.5563968435732491,0.027231936181517438,0,0,0.9989845744731526,1,1,0.3,0.2284166256382418,0.9604077848893714
52,1000,0.05248074602497726,0.2872213348293903,0.9251400826209665,0.7794357955553773,0.03968697208041205,0.6276120160592141,0.03261882703079543,0,1,1.0083990960192928,1,1,0.3,0.22896330046391544,0.960313027919588
52,1000,0.05248074602497726,0.276187325930032,0.9205484479069697,0.7772314328585688,0.0396796210788648,1.004238700881149,0.04893947398577582,0,2,1.0061523236981733,1,1,0.3,0.22892089083960457,0.9603203789211352
52,1000,0.05248074602497726,0.2565659590310925,0.9849651321336528,0.7705656993027881,0.03958556404273872,0.945843256035596,0.04832028714547994,0,3,0.9989439533955115,1,1,0.3,0.22837825409272344,0.9604144359572613
52,1000,0.05248074602497726,0.22650502306188286,0.9676464080145388,0.7635411473718724,0.039563852646638864,0.7048882592379957,0.034764118857858205,0,4,0.9917941434101734,1,1,0.3,0.22825299603830096,0.9604361473533611
52,1000,0.05248074602497726,0.21620798844505773,0.9777781256984519,0.7752120386296091,0.03968075122952963,1.0644091341330102,0.053584332455456775,0,5,1.0041394495692029,1,1,0.3,0.22892741093959373,0.9603192487704704
52,1000,0.05248074602497726,0.16021622328962573,0.9296149491166377,0.7769616851711832,0.03965538595384377,0.7822751088910445,0.041901603818431,0,6,1.0057427579818201,1,1,0.3,0.22878107281063684,0.9603446140461562
52,1000,0.05248074602497726,0.1989441830392069,1.0210943333374012,0.7567917425665891,0.039488735657780216,0.8278813135523957,0.04436025777908357,0,7,0.9846113713614753,1,1,0.3,0.2278196287948861,0.9605112643422198
52,1000,0.05248074602497726,0.16052020749849943,0.9457565158105233,0.7771744205789142,0.03968654089648971,0.9001019230808921,0.04650834815232012,0,8,1.006135233443278,1,1,0.3,0.22896081286436393,0.9603134591035103
52,1000,0.05248074602497726,0.18378055529595108,0.9665468036347591,0.7749029223405637,0.03963536495799036,0.82859646776226,0.037868292613671174,0,9,1.003568489405893,1,1,0.3,0.22866556706532923,0.9603646350420096
52,1000,0.05248074602497726,0.31759527460707304,0.9282464573777011,0.7666336825958968,0.03955139949343234,0.4045692450566538,0.021235237743678297,0,10,0.994814833519545,1,1,0.3,0.2281811509236482,0.9604486005065677
52,1000,0.05248074602497726,0.22949243084101323,0.9901939509547969,0.7569949135050691,0.03946657746906701,0.7548740078361832,0.03786211998706138,0,11,0.9846867065958406,1,1,0.3,0.22769179309077153,0.960533422530933
52,1000,0.05248074602497726,0.3054525590836261,1.0306605315061748,0.7747971013121331,0.039648493896088266,0.681722645510128,0.03258672234480692,0,12,1.0035384122511037,1,1,0.3,0.2287413109389707,0.9603515061039117
52,1000,0.05248074602497726,0.2639654295424927,0.8882335508838164,0.7672402154001343,0.039568837801112866,0.8186696531017952,0.04554626187370313,0,13,0.9955219719450163,1,1,0.3,0.22828175654488206,0.9604311621988871
52,1000,0.05248074602497726,0.1722781552658201,0.9511351508439942,0.7758540507868004,0.03966077341091734,0.9179358733975717,0.04578441146937229,0,14,1.0046662050805544,1,1,0.3,0.22881215429375396,0.9603392265890827
52,1000,0.05248074602497726,0.23677587023787455,0.9073569941367471,0.7590534902212509,0.03946421961722846,0.44613426355681846,0.023883888067120464,0,15,0.9867316803206462,1,1,0.3,0.22767819009939522,0.9605357803827715
52,1000,0.05248074602497726,0.24958421250894056,1.0566773838241055,0.7634994049489585,0.039540916870000276,0.6821047386509579,0.04097634899159306,0,16,0.9916200791989602,1,1,0.3,0.22812067425000174,0.9604590831299997
52,1000,0.05248074602497726,0.22953873005517597,0.8986902165499944,0.7659264447301047,0.039584682349187106,0.8937832617061919,0.04470738784428855,0,17,0.9942996121292611,1,1,0.3,0.22837316739915633,0.9604153176508129
52,1000,0.05248074602497726,0.15012255314647607,0.9579862540804659,0.7672275919354329,0.03958064412059492,1.0181372178369468,0.04889123614291546,0,18,0.9955774618619421,1,1,0.3,0.22834986992650919,0.9604193558794051
52,1000,0.05248074602497726,0.185899857075968,0.8991644481105198,0.7799009996179436,0.03971270812654348,0.8067837994779654,0.043027894204577935,0,19,1.009012777271079,1,1,0.3,0.22911177765313548,0.9602872918734565
52,1000,0.05248074602497726,0.48222990837859914,0.9719474465907879,0.509014441138937,0.025701820048211643,0.464711743554112,0.023480625895547245,0,0,1.0032802112968542,1,1,1.0,0.49426577015791723,0.9742981799517884
52,1000,0.05248074602497726,0.4899159745581597,0.9393265257028288,0.5153765810351795,0.025798113913340748,0.4612767954276599,0.022206707350191365,0,1,1.0114941562917326,1,1,1.0,0.4961175752565531,0.9742018860866593
52,1000,0.05248074602497726,0.5881762720430171,1.063712290787199,0.4970725236896208,0.02550251384476343,0.5695171317705229,0.02911041046479352,0,2,0.9875054822427637,1,1,1.0,0.4904329585531429,0.9744974861552366
52,1000,0.05248074602497726,0.4035867461773038,0.9821983101126778,0.4998467870609932,0.025566523556022958,0.5307219846469085,0.02600248122331744,0,3,0.9915107015998952,1,1,1.0,0.49166391453890196,0.974433476443977
52,1000,0.05248074602497726,0.5349995623925622,0.9277111091031459,0.5083098877287999,0.0257066085450407,0.6354726141137775,0.03193518321914612,0,4,1.0026677443641976,1,1,1.0,0.4943578566353976,0.9742933914549593
52,1000,0.05248074602497726,0.5185210243136157,1.001340340807804,0.5113993684159358,0.02571080655921376,0.4422172461491318,0.02172034731638091,0,5,1.005837956093124,1,1,1.0,0.4944385876771883,0.9742891934407862
52,1000,0.05248074602497726,0.3609039638958924,0.93164237171159,0.4957036032742208,0.02548344649057699,0.564137906233912,0.03077597571105669,0,6,0.9857698819391629,1,1,1.0,0.4900662786649421,0.974516553509423
52,1000,0.05248074602497726,0.514707269379,0.9948084030565081,0.5066382126537576,0.025666584340646614,0.4117425140757177,0.022897989292048858,0,7,1.0002263730508085,1,1,1.0,0.49358816039705083,0.9743334156593534
52,1000,0.05248074602497726,0.40438574857373594,0.9247075229781592,0.5001419432348742,0.025541218505827135,0.5162443074436966,0.02552089736795458,0,8,0.9913192221930875,1,1,1.0,0.49117727895821334,0.9744587814941729
52,1000,0.05248074602497726,0.5258862987003833,0.9715160717087,0.5101669979530883,0.025713666083334585,0.580533472928752,0.031457899937465034,0,9,1.004660576478753,1,1,1.0,0.49449357852566483,0.9742863339166654
52,1000,0.05248074602497726,0.5054874808996441,0.9984364954065266,0.510919408547277,0.025721910148637672,0.524781486270067,0.025535402211322653,0,10,1.0055715267903085,1,1,1.0,0.49465211824303146,0.9742780898513623
52,1000,0.05248074602497726,0.5282674313542873,1.023960549571186,0.5001319297076026,0.025566528929385046,0.43182425295626964,0.021287251181622578,0,11,0.9917959475803912,1,1,1.0,0.4916640178727887,0.974433471070615
52,1000,0.05248074602497726,0.553601518100205,0.9419240687463083,0.5063511520641626,0.025634851355875177,0.4881593722098172,0.02533756118181962,0,12,0.9993290627540694,1,1,1.0,0.4929779106899068,0.9743651486441248
52,1000,0.05248074602497726,0.4479721759814333,0.9849742919287756,0.5073803309772476,0.025658452171497093,0.575658446230398,0.030408559855062748,0,13,1.0008121035060369,1,1,1.0,0.4934317725287894,0.9743415478285029
52,1000,0.05248074602497726,0.5502546234141099,0.9111005184171489,0.5058937190305117,0.02565986154445965,0.6476561441417531,0.03299635438985902,0,14,0.9993525948855055,1,1,1.0,0.4934588758549939,0.9743401384555403
52,1000,0.05248074602497726,0.4779800309711422,0.9990521903708589,0.5057411951545758,0.025630585155712926,0.39016406756934036,0.020390169687988853,0,15,0.998637063533671,1,1,1.0,0.49289586837909516,0.9743694148442871
52,1000,0.05248074602497726,0.42406412599830356,0.9583361758550271,0.5049510827858241,0.02564305802732736,0.5990416804421284,0.030092605846068002,0,16,0.9980868140805804,1,1,1.0,0.49313573129475635,0.9743569419726726
52,1000,0.05248074602497726,0.3510886933697433,0.9659341064945325,0.5024650791096028,0.02554575383765534,0.6584753155269604,0.03308242179518368,0,17,0.9937295759875894,1,1,1.0,0.4912644968779865,0.9744542461623447
52,1000,0.05248074602497726,0.5322909864917788,0.9577620905402248,0.5052390902456638,0.025645744300449747,0.5518873107994939,0.025593868562080502,0,18,0.9984264806389279,1,1,1.0,0.49318739039326404,0.9743542556995503
52,1000,0.05248074602497726,0.5780782842035428,1.0473420025629845,0.506974162912315,0.025705043910109415,0.43988124877802015,0.02270982237791713,0,19,1.0013019304144193,1,1,1.0,0.4943277675021042,0.9742949560898906
60,1000,0.06025595860743578,0.07407126078936134,0.8564662303117705,0.9135811257975623,0.05425845245075589,0.8642256599356047,0.05016393347479508,0,0,1.0040118798821556,1,1,0.1,0.09043075408459324,0.9457415475492441
60,1000,0.06025595860743578,0.08314994728289675,0.9067030127153887,0.8991749815212255,0.05419011154280362,0.8730759670535626,0.05055766175240527,0,1,0.9894918340925649,1,1,0.1,0.09031685257133933,0.9458098884571964
60,1000,0.06025595860743578,0.07859579955220139,1.002670242964547,0.9056959488670229,0.05425035836680692,0.9699291242950744,0.05481689723308221,0,2,0.9961132128117011,1,1,0.1,0.09041726394467822,0.9457496416331931
60,1000,0.06025595860743578,0.05202826853024888,0.9562572491462937,0.911772846838058,0.05426576298645247,0.9352476040021066,0.05669684204500734,0,3,1.002215785148812,1,1,0.1,0.09044293831075403,0.9457342370135475
60,1000,0.06025595860743578,0.08913842580699531,0.9564759383453632,0.9066548775876254,0.05424772836967939,0.6711691030563347,0.040035267696190556,0,4,0.9970677582037578,1,1,0.1,0.09041288061613242,0.9457522716303206
60,1000,0.06025595860743578,0.103049297378196,0.9391004903653586,0.9119354636126952,0.054259614143612356,0.789542288201613,0.04623537746469704,0,5,1.002368153852049,1,1,0.1,0.09043269023935388,0.9457403858563876
60,1000,0.06025595860743578,0.0990844310987656,1.002386365691419,0.9251071948658226,0.05433833729287063,0.8621386891214087,0.05312127126533872,0,6,1.0156710903539403,1,1,0.1,0.09056389548811775,0.9456616627071294
60,1000,0.06025595860743578,0.11365468680221978,0.9163929973570537,0.910128360353264,0.05428401744045508,0.9299420229089421,0.05650822241471478,0,7,1.0006017227540225,1,1,0.1,0.09047336240075843,0.9457159825595449
60,1000,0.06025595860743578,0.1112543708568677,0.8670939658191026,0.9113965948082162,0.054265390018324644,0.9946150058105231,0.05531981939367644,0,8,1.001838911505424,1,1,0.1,0.09044231669720779,0.9457346099816754
60,1000,0.06025595860743578,0.10083377816560546,0.901468262500827,0.9105099471233665,0.05424072754231157,0.7798362425800309,0.042446835229505146,0,9,1.0009111596938858,1,1,0.1,0.09040121257051927,0.9457592724576884
60,1000,0.06025595860743578,0.09086112439586135,0.9131029381061196,0.9071230795313571,0.05424339330833772,0.7752479692064285,0.04539680356310359,0,10,0.9975287350452533,1,1,0.1,0.09040565551389623,0.9457566066916623
60,1000,0.06025595860743578,0.08677796290608851,0.9308038947157249,0.9025051651937815,0.054229661568356624,0.7833778386005465,0.04861537640451075,0,11,0.9928879344743758,1,1,0.1,0.09038276928059431,0.9457703384316434
60,1000,0.06025595860743578,0.09635450771738396,0.9582976950416755,0.9075695058438199,0.054246468745743015,0.8368726055495141,0.05051039853477067,0,12,0.9979802870867248,1,1,0.1,0.09041078124290496,0.945753531254257
60,1000,0.06025595860743578,0.1102151308092986,0.923338364905291,0.9198164410559176,0.05430443250574701,0.7816834482967632,0.04894852059566082,0,13,1.010323828565496,1,1,0.1,0.0905073875095784,0.945695567494253
60,1000,0.06025595860743578,0.09539086504632362,0.9870381137513066,0.908576274539316,0.054253198492055565,0.9797523609903255,0.06052652494817937,0,14,0.9989982720260753,1,1,0.1,0.09042199748675928,0.9457468015079444
60,1000,0.06025595860743578,0.09520125769652,0.893147067707277,0.9157758973867619,0.05429404853412756,1.112436813235465,0.06782586031615002,0,15,1.0062659782769745,1,1,0.1,0.0904900808902126,0.9457059514658724
60,1000,0.06025595860743578,0.08108977972112061,0.9162297197878803,0.9043100599389484,0.054211996596774004,0.8454006845662535,0.05280412833198779,0,16,0.9946633876002383,1,1,0.1,0.09035332766128994,0.945788003403226
60,1000,0.06025595860743578,0.08546020350379632,0.9506021131819051,0.9099140190380184,0.05427153224155434,0.6751167917706911,0.04280851860390573,0,17,1.0003665727739424,1,1,0.1,0.09045255373592394,0.9457284677584457
60,1000,0.06025595860743578,0.08662473787512891,0.8653761574821918,0.9034141328412452,0.0542198048396787,0.6965701994049951,0.039109424118466664,0,18,0.9937804742407097,1,1,0.1,0.09036634139946449,0.9457801951603213
60,1000,0.06025595860743578,0.09302853011030206,0.8992625498320702,0.9068907746148055,0.05425808270429611,1.0531998555515143,0.06287877110622038,0,19,0.9973209124552991,1,1,0.1,0.09043013784049356,0.9457419172957039
60,1000,0.06025595860743578,0.21664310370325535,0.9836846440763195,0.7685383334200371,0.04561115470989385,0.9239509366284063,0.05247987501919742,0,0,0.9965941069695062,1,1,0.3,0.22805577354946915,0.9543888452901061
60,1000,0.06025595860743578,0.1493317198686986,1.012231770036164,0.7767800780790257,0.045695001362511145,0.571102808989231,0.03545880975508578,0,1,1.0052550848915813,1,1,0.3,0.22847500681255564,0.9543049986374889
60,1000,0.06025595860743578,0.2130416310730339,0.933778535985589,0.773260044305452,0.04564650122918812,0.7893409130870991,0.04717332868464851,0,2,1.0014925504513925,1,1,0.3,0.22823250614594046,0.9543534987708119
60,1000,0.06025595860743578,0.19721484651430277,1.0107419917083635,0.776486960437702,0.045709344255400075,0.8863479061826272,0.05365602159778,0,3,1.0050336817147025,1,1,0.3,0.22854672127700046,0.9542906557445999
60,1000,0.06025595860743578,0.24249001378360988,0.9969913534880861,0.7723995368068616,0.04563461176000361,0.6455524361283215,0.04119130423321127,0,4,1.0005725956068796,1,1,0.3,0.22817305880001806,0.9543653882399964
60,1000,0.06025595860743578,0.24681158286855123,0.9481143688837727,0.7726304738382157,0.045642927817829304,0.5549582372044314,0.03135372089205262,0,5,1.0008451129273621,1,1,0.3,0.2282146390891464,0.9543570721821707
60,1000,0.06025595860743578,0.18713516924643697,0.9488031764847991,0.7685735650997019,0.04562055051376579,0.9376920754944287,0.05434820146680315,0,6,0.996676317668531,1,1,0.3,0.22810275256882917,0.9543794494862342
60,1000,0.06025595860743578,0.24523089830250905,0.9326201838119835,0.775585006756164,0.04566747506964097,0.8739122722362006,0.05401628653827626,0,7,1.003922382104369,1,1,0.3,0.228337375348205,0.954332524930359
60,1000,0.06025595860743578,0.20874440889216744,0.8966717400780948,0.7667263284520487,0.04559303411347804,0.7191699282739751,0.04272237566056938,0,8,0.9946914990194388,1,1,0.3,0.22796517056739005,0.954406965886522
60,1000,0.06025595860743578,0.21038042250949723,0.9630702335127381,0.7727225485571692,0.045674182179975764,0.8301457122740498,0.048434721893370225,0,9,1.001093459457048,1,1,0.3,0.22837091089987877,0.9543258178200242
60,1000,0.06025595860743578,0.28178634551183257,0.9418910103123901,0.7662995751791483,0.045578064547540986,0.6351664488189791,0.03991248209539861,0,10,0.9941898979168531,1,1,0.3,0.22789032273770482,0.954421935452459
60,1000,0.06025595860743578,0.1995579527415599,0.9373943751862799,0.7744283933764552,0.04565081869646603,0.8507770197790504,0.04996168007292691,0,11,1.0026824868587851,1,1,0.3,0.22825409348232994,0.954349181303534
60,1000,0.06025595860743578,0.23168260965370566,0.9203259240881579,0.772328903632416,0.045620657633933415,0.9362261107335581,0.05340457935899673,0,12,1.000432191802083,1,1,0.3,0.22810328816966707,0.9543793423660666
60,1000,0.06025595860743578,0.19341820229226867,0.9702856595186302,0.7662132714717609,0.045562204191644584,0.8217612675706203,0.049097300107691436,0,13,0.9940242924299837,1,1,0.3,0.2278110209582228,0.9544377958083554
60,1000,0.06025595860743578,0.1896795359402573,0.9159787294229771,0.7727004853481866,0.045678518839348925,1.292999546781755,0.07419290436564623,0,14,1.001093079544931,1,1,0.3,0.2283925941967445,0.9543214811606511
60,1000,0.06025595860743578,0.27972023036571686,0.865860636073635,0.7765742361275249,0.0456699961840652,0.6594763979967142,0.03650580367449555,0,15,1.004924217047851,1,1,0.3,0.22834998092032607,0.9543300038159348
60,1000,0.06025595860743578,0.23218840491874562,0.8990346517191021,0.7692235353724601,0.04563066064305554,0.9387759103965834,0.05056690224138077,0,16,0.9973768385877377,1,1,0.3,0.2281533032152776,0.9543693393569445
60,1000,0.06025595860743578,0.20754359093213565,0.9254619090407069,0.7743014446086565,0.045666144490414284,0.7829454114177928,0.045163999503891925,0,17,1.0026321670607277,1,1,0.3,0.22833072245207117,0.9543338555095857
60,1000,0.06025595860743578,0.21254503588534812,1.0003029594407584,0.7596827962198364,0.04551768803252898,0.8049388221453262,0.05079903852248849,0,18,0.9872712363824812,1,1,0.3,0.2275884401626448,0.954482311967471
60,1000,0.06025595860743578,0.218661366493262,0.9885688459860087,0.7794538595589047,0.045730020842131736,0.7495168222893436,0.045195112138291776,0,19,1.0081039637695635,1,1,0.3,0.22865010421065873,0.9542699791578683
60,1000,0.06025595860743578,0.38192203112484385,1.0232600542820351,0.5110101472072979,0.029616503993008525,0.555309561684927,0.034384625326006925,0,0,1.0046185470907731,1,1,1.0,0.4936083998834752,0.9703834960069915
60,1000,0.06025595860743578,0.5281543445971185,1.0075375660638821,0.5121905192427483,0.029607341365534112,0.4292506006246646,0.024577400513127793,0,1,1.0056462086683173,1,1,1.0,0.493455689425569,0.9703926586344659
60,1000,0.06025595860743578,0.5429024643209649,0.974068211713179,0.5063675907159346,0.02950333833480423,0.4915505078306216,0.030161448032345342,0,2,0.9980898962960045,1,1,1.0,0.49172230558006996,0.9704966616651958
60,1000,0.06025595860743578,0.557555275311382,0.8746743614656064,0.506191464349591,0.02949845931073014,0.5273905926880097,0.031033539732592142,0,3,0.9978324528617597,1,1,1.0,0.49164098851216875,0.9705015406892699
60,1000,0.06025595860743578,0.567390726083632,0.9565680480643097,0.5059472948740098,0.029551521112090917,0.4128826957935334,0.022778192674739767,0,4,0.9984726467421915,1,1,1.0,0.4925253518681817,0.9704484788879091
60,1000,0.06025595860743578,0.4778002755175451,0.9475443469074208,0.5094854994946043,0.02954050717937351,0.4138833990075341,0.02408901334832797,0,5,1.0018272858174957,1,1,1.0,0.4923417863228914,0.9704594928206265
60,1000,0.06025595860743578,0.5563300494074775,1.0293606052281699,0.5102881822219174,0.0295954448248813,0.3705018235828895,0.02274423025982894,0,6,1.0035455959699389,1,1,1.0,0.49325741374802146,0.9704045551751187
60,1000,0.06025595860743578,0.44297798527109256,1.0258045161676876,0.5019472838871618,0.029419195597608527,0.5148489449981596,0.031005983863614365,0,7,0.9922672105139699,1,1,1.0,0.4903199266268081,0.9705808044023915
60,1000,0.06025595860743578,0.5592678058268249,0.996618925818311,0.5061830379504986,0.029516357975441943,0.6056483824312727,0.03082100490382355,0,8,0.9981223375411984,1,1,1.0,0.49193929959069976,0.9704836420245581
60,1000,0.06025595860743578,0.2923170474412558,0.9393123868382018,0.5066450328954961,0.029501973054027908,0.4493087719628167,0.027089978073460665,0,9,0.9983445837959605,1,1,1.0,0.49169955090046435,0.9704980269459721
60,1000,0.06025595860743578,0.3694137194210048,0.9351740637235157,0.5130113094882061,0.02965243404085871,0.5962923590360198,0.03311616980976584,0,10,1.0072185435025178,1,1,1.0,0.4942072340143118,0.9703475659591413
60,1000,0.06025595860743578,0.3428026773986094,0.9804715466473339,0.5124625006627241,0.02962709797782903,0.5954400373360703,0.035442013528021676,0,11,1.0062474669598744,1,1,1.0,0.4937849662971503,0.970372902022171
60,1000,0.06025595860743578,0.5853912693903639,1.0132720382656188,0.5035832025286469,0.029457840043001005,0.6923155515655731,0.04264217211556044,0,12,0.9945472032453294,1,1,1.0,0.4909640007166826,0.970542159956999
60,1000,0.06025595860743578,0.5591263361222704,0.8972169522474951,0.5078071234243176,0.02952920113030466,0.5999493293187466,0.034848879544444426,0,13,0.9999604755960622,1,1,1.0,0.49215335217174455,0.9704707988696953
60,1000,0.06025595860743578,0.479189849628777,0.9575107049349422,0.5133966417521504,0.029650559703144008,0.5350336130483572,0.031841425163976596,0,14,1.0075726368045514,1,1,1.0,0.49417599505240106,0.970349440296856
60,1000,0.06025595860743578,0.5021979611120085,1.0088959184897959,0.5047567447588461,0.029480893417938803,0.6086855095862838,0.03417164918832354,0,15,0.9961049683911586,1,1,1.0,0.4913482236323125,0.9705191065820612
60,1000,0.06025595860743578,0.5212481607760574,0.9997680045802766,0.5049326788927035,0.02949164123021486,0.5637632238427799,0.03664961766800204,0,16,0.9964600327296188,1,1,1.0,0.49152735383691526,0.9705083587697851
60,1000,0.06025595860743578,0.4231113965635243,0.9515503692121959,0.5112069131304711,0.02960631708867223,0.44613647980217913,0.02715274921204329,0,17,1.0046455312750084,1,1,1.0,0.4934386181445373,0.9703936829113278
60,1000,0.06025595860743578,0.5749163847123728,0.9930395271382101,0.5113388809262249,0.029635547009917218,0.605921771671419,0.03548418652169464,0,18,1.0052646644248449,1,1,1.0,0.4939257834986199,0.9703644529900828
60,1000,0.06025595860743578,0.5133135295233338,0.9654176580143679,0.5034031996917054,0.029435749635515762,0.49393147753690786,0.029091956837689614,0,19,0.9939990269503018,1,1,1.0,0.49059582725859635,0.9705642503644842
