A,A_dual,I,I_dual,ax,mx,prior_type,rho,tau_x,vx,p_pos,mean_prior
0.7893532796115637,0.31248241266071863,0.6247881345298505,0.31248241266071874,5.656565656565657,0.38957761976769983,gauss_bernouilli,0.5,0.5,0.11042238023230015,,
1.1989910507900106,0.40513314101051967,0.7808069290079691,0.4051331410105196,5.656565656565657,0.5671724821009018,gauss_bernouilli,0.7,0.7,0.13282751789909822,,
0.4320608493741527,0.20778955405649924,0.43157551426221097,0.2077895540564992,5.757575757575758,0.22226382434959485,gauss_bernouilli,0.3,0.3,0.07773617565040514,,
0.8090700707555389,0.31711063139125506,0.6303238686384005,0.3171106313912551,5.757575757575758,0.3911996123246758,gauss_bernouilli,0.5,0.5,0.10880038767532418,,
1.2276855767561354,0.410693971704841,0.7874659383953797,0.4106939717048411,5.757575757575758,0.5691213168338128,gauss_bernouilli,0.7,0.7,0.1308786831661871,,
0.4433149736031574,0.2110724205235598,0.43547290518472126,0.2110724205235597,5.858585858585858,0.2233943173053276,gauss_bernouilli,0.3,0.3,0.0766056826946724,,
0.8288676305258197,0.3216894181413218,0.6357788341206448,0.3216894181413219,5.858585858585858,0.39277637178636904,gauss_bernouilli,0.5,0.5,0.10722362821363093,,
1.2564771202831357,0.4161924195246032,0.7940279302219144,0.41619241952460323,5.858585858585858,0.5710147739343661,gauss_bernouilli,0.7,0.7,0.12898522606563384,,
0.4546254191926944,0.21432239611134152,0.43931397474669953,0.21432239611134155,5.959595959595959,0.22449435157660866,gauss_bernouilli,0.3,0.3,0.07550564842339133,,
0.84874372120671,0.3262196278814907,0.6411552686922798,0.32621962788149067,5.959595959595959,0.394309734100786,gauss_bernouilli,0.5,0.5,0.10569026589921399,,
1.2853629434717935,0.42162972241907304,0.8004956423867922,0.4216297224190729,5.959595959595959,0.5728551658413417,gauss_bernouilli,0.7,0.7,0.12714483415865832,,
0.4659906778188635,0.21753994294642431,0.44310023127204556,0.2175399429464243,6.0606060606060606,0.22556510485254497,gauss_bernouilli,0.3,0.3,0.07443489514745502,,
0.8686961953322923,0.3307021025295884,0.6464553198192229,0.33070210252958837,6.0606060606060606,0.3958014382944206,gauss_bernouilli,0.5,0.5,0.1041985617055794,,
1.3143404219622707,0.4270070886770916,0.8068716992498504,0.42700708867709136,6.0606060606060606,0.5746446785109895,gauss_bernouilli,0.7,0.7,0.12535532148901046,,
0.47740929914473856,0.22072552288983943,0.44683312509768564,0.22072552288983938,6.161616161616162,0.22660769633253514,gauss_bernouilli,0.3,0.3,0.07339230366746485,,
0.8887229909512935,0.3351376704638329,0.651681049452747,0.3351376704638328,6.161616161616162,0.39725313272163115,gauss_bernouilli,0.5,0.5,0.10274686727836885,,
1.343407038811722,0.4323256973104679,0.8131586177539345,0.432325697310468,6.161616161616162,0.5763853799216289,gauss_bernouilli,0.7,0.7,0.1236146200783711,,
0.48887988795576076,0.22387959658855505,0.45051405143817846,0.22387959658855494,6.262626262626262,0.2276231902254428,gauss_bernouilli,0.3,0.3,0.0723768097745572,,
0.9088221271954646,0.33952714614624213,0.6568344384611009,0.3395271461462421,6.262626262626262,0.3986663808413838,gauss_bernouilli,0.5,0.5,0.10133361915861622,,
1.3725603786883553,0.4375866985837329,0.8193588132308363,0.43758669858373306,6.262626262626262,0.5780792279030218,gauss_bernouilli,0.7,0.7,0.12192077209697813,,
0.5004011014656855,0.22700262264905802,0.45414435307976897,0.22700262264905804,6.363636363636363,0.22861259900749084,gauss_bernouilli,0.3,0.3,0.07138740099250915,,
0.928991700128643,0.3438713298417033,0.6619173907804479,0.34387132984170343,6.363636363636363,0.40004266656210885,gauss_bernouilli,0.5,0.5,0.09995733343789112,,
1.401798122516991,0.4427912145123709,0.825474604755736,0.44279121451237075,6.363636363636363,0.5797280773520852,gauss_bernouilli,0.7,0.7,0.1202719226479148,,
0.5119716467813673,0.23009505691940235,0.4577253229156023,0.23009505691940232,6.4646464646464645,0.22957688645742563,gauss_bernouilli,0.3,0.3,0.07042311354257437,,
0.9492298788556293,0.3481710074198958,0.6669317373059869,0.3481710074198957,6.4646464646464645,0.4013833991914906,gauss_bernouilli,0.5,0.5,0.09861660080850945,,
1.4311180424459975,0.4479403394212762,0.831508220180265,0.4479403394212764,6.4646464646464645,0.5813336868901878,gauss_bernouilli,0.7,0.7,0.11866631310981211,,
0.523590278515573,0.23315735186727582,0.4612582063329118,0.23315735186727587,6.565656565656566,0.23051697048585243,gauss_bernouilli,0.3,0.3,0.06948302951414756,,
0.9695349018717951,0.3524269502288948,0.6718792395423463,0.35242695022889486,6.565656565656566,0.40268991802451787,gauss_bernouilli,0.5,0.5,0.09731008197548213,,
1.4605179971422029,0.45303514052241867,0.8374618008375951,0.45303514052241867,6.565656565656566,0.5828977250116847,gauss_bernouilli,0.7,0.7,0.1171022749883153,,
0.5352557965378228,0.23618995604348436,0.46474420346217715,0.2361899560434843,6.666666666666667,0.23143372577439214,gauss_bernouilli,0.3,0.3,0.06856627422560785,,
0.989905073635908,0.3566399150306995,0.6767615930307588,0.3566399150306995,6.666666666666667,0.4039634965999822,gauss_bernouilli,0.5,0.5,0.09603650340001779,,
1.4899959273844343,0.4580766585101186,0.8433374059488992,0.4580766585101188,6.666666666666667,0.5844217757683658,gauss_bernouilli,0.7,0.7,0.11557822423163411,,
0.5469670438540235,0.23919331362117147,0.46818447129749163,0.23919331362117152,6.767676767676767,0.23232798623893822,gauss_bernouilli,0.3,0.3,0.06767201376106177,,
1.0103387613501436,0.36081064399004914,0.6815804305690483,0.3608106439900493,6.767676767676767,0.4052053466527734,gauss_bernouilli,0.5,0.5,0.09479465334722656,,
1.5195498519332935,0.46306590816851156,0.849137016753575,0.46306590816851173,6.767676767676767,0.5859073440300857,gauss_bernouilli,0.7,0.7,0.11409265596991422,,
0.5587229046063463,0.24216786400227608,0.47158012569668395,0.24216786400227613,6.8686868686868685,0.23320054733015771,gauss_bernouilli,0.3,0.3,0.06679945266984227,,
1.0308343919325544,0.3649398647090951,0.6863373252391627,0.3649398647090951,6.8686868686868685,0.40641662178683324,gauss_bernouilli,0.5,0.5,0.09358337821316674,,
1.5491778636566853,0.4680038789866028,0.8548625403837187,0.4680038789866031,6.8686868686868685,0.5873558603578987,gauss_bernouilli,0.7,0.7,0.11264413964210129,,
0.5705223021854359,0.2451140414836619,0.47493224326910954,0.24511404148366192,6.96969696969697,0.23405216818330632,gauss_bernouilli,0.3,0.3,0.06594783181669367,,
1.0513904491684665,0.36902829030131756,0.691033793255776,0.36902829030131756,6.96969696969697,0.40759842089132936,gauss_bernouilli,0.5,0.5,0.09240157910867067,,
1.5788781258923772,0.4728915357770178,0.8605158135015623,0.4728915357770181,6.96969696969697,0.588768685522522,gauss_bernouilli,0.7,0.7,0.11123131447747789,,
0.582364197447629,0.2480322749761925,0.47824186315843153,0.24803227497619243,7.070707070707071,0.23488357362845236,gauss_bernouilli,0.3,0.3,0.06511642637154763,,
1.0720054710283629,0.37307661949895277,0.6956712966484049,0.3730766194989527,7.070707070707071,0.40875179132058354,gauss_bernouilli,0.5,0.5,0.09124820867941646,,
1.6086488690304463,0.47772981929516956,0.8660986057170281,0.4777298192951696,7.070707070707071,0.5901471146978171,gauss_bernouilli,0.7,0.7,0.10985288530218283,,
0.5942475870303879,0.25092298777077804,0.48150998872718775,0.2509229877707781,7.171717171717171,0.2356954560713111,gauss_bernouilli,0.3,0.3,0.0643045439286889,,
1.0926780471407966,0.3770855367888821,0.7002512457884962,0.3770855367888821,7.171717171717171,0.40987773185644566,gauss_bernouilli,0.5,0.5,0.09012226814355434,,
1.6384883872998683,0.4825196468561104,0.8716126228011416,0.4825196468561101,7.171717171717171,0.5914923813561743,gauss_bernouilli,0.7,0.7,0.10850761864382569,,
0.606171501759658,0.25378659734606435,0.4847375891494329,0.25378659734606424,7.2727272727272725,0.23648847725407363,gauss_bernouilli,0.3,0.3,0.06351152274592638,,
1.1134068164097926,0.3810557125725653,0.7047750017720256,0.3810557125725654,7.2727272727272725,0.41097719547014844,gauss_bernouilli,0.5,0.5,0.08902280452985156,,
1.6683950357448465,0.48726191294672505,0.8770595097096989,0.48726191294672533,7.2727272727272725,0.5928056608901822,gauss_bernouilli,0.7,0.7,0.10719433910981774,,
0.6181350051433123,0.25662351521302185,0.48792560091729364,0.25662351521302174,7.373737373737374,0.2372632699048687,gauss_bernouilli,0.3,0.3,0.06273673009513128,,
1.1341904647670005,0.3849878033461538,0.709243878667343,0.3849878033461538,7.373737373737374,0.4120510918991843,gauss_bernouilli,0.5,0.5,0.0879489081008157,,
1.6983672273776087,0.49195748983140075,0.8824408534304717,0.4919574898314007,7.373737373737374,0.5940880739827177,gauss_bernouilli,0.7,0.7,0.10591192601728228,,
0.6301371919452525,0.259434146792227,0.4910749292668686,0.25943414679222687,7.474747474747475,0.23802043928381209,gauss_bernouilli,0.3,0.3,0.061979560716187904,,
1.1550277230496195,0.3888824518974061,0.7136591456372492,0.38888245189740606,7.474747474747475,0.4131002900533933,gauss_bernouilli,0.5,0.5,0.08689970994660667,,
1.7284034304954767,0.4966072281495677,0.8877581856661392,0.4966072281495679,7.474747474747475,0.595340689745566,gauss_bernouilli,0.7,0.7,0.10465931025443392,,
0.6421771868351424,0.2622188913200538,0.4941864495284939,0.26221889132005394,7.575757575757575,0.23876056463297182,gauss_bernouilli,0.3,0.3,0.06123943536702816,,
1.1759173649958117,0.3927402875164294,0.7180220289435821,0.3927402875164295,7.575757575757575,0.4141256202632317,gauss_bernouilli,0.5,0.5,0.08587437973676831,,
1.7585021661510045,0.5012119575038345,0.8930129853641469,0.5012119575038345,7.575757575757575,0.5965645286448775,gauss_bernouilli,0.7,0.7,0.10343547135512246,,
0.6542541431090869,0.2649781417804339,0.49726100840606446,0.26497814178043383,7.6767676767676765,0.23948420053700675,gauss_bernouilli,0.3,0.3,0.06051579946299325,,
1.1968582053499273,0.3965619262176683,0.7223337138419919,0.3965619262176681,7.6767676767676765,0.4151278763820841,gauss_bernouilli,0.5,0.5,0.08487212361791592,,
1.78866200576484,0.5057724870376623,0.8982066811038465,0.5057724870376619,7.6767676767676765,0.5977605652301256,gauss_bernouilli,0.7,0.7,0.10223943476987443,,
0.6663672414769056,0.2677122848591871,0.5002994251897609,0.26771228485918697,7.777777777777778,0.24019187820070956,gauss_bernouilli,0.3,0.3,0.05980812179929043,,
1.2178490980704502,0.4003479709708724,0.7265953463739943,0.40034797097087244,7.777777777777778,0.41610781775348293,gauss_bernouilli,0.5,0.5,0.08389218224651704,,
1.8188815688717592,0.5102896060017805,0.9033406533504627,0.5102896060017803,7.777777777777778,0.5989297306817674,gauss_bernouilli,0.7,0.7,0.1010702693182326,,
0.6785156889119567,0.2704217009182508,0.5033024929062252,0.2704217009182509,7.878787878787879,0.2408841066492065,gauss_bernouilli,0.3,0.3,0.05911589335079348,,
1.238888934634105,0.4040990119390666,0.7308080350628647,0.4040990119390666,7.878787878787879,0.4170661710531897,gauss_bernouilli,0.5,0.5,0.0829338289468103,,
1.8491595209911056,0.5147640843086556,0.9084162365846518,0.5147640843086558,7.878787878787879,0.6000729151914779,gauss_bernouilli,0.7,0.7,0.09992708480852204,,
0.6906987175597294,0.2731067639874336,0.5062709794099673,0.2731067639874336,7.979797979797979,0.24156137385612442,gauss_bernouilli,0.3,0.3,0.05843862614387556,,
1.259976642430022,0.4078156267218058,0.7349728525194728,0.40781562672180593,7.979797979797979,0.4180036320152683,gauss_bernouilli,0.5,0.5,0.08199636798473169,,
1.879494571613467,0.5191966730745605,0.9134347213158254,0.5191966730745602,7.979797979797979,0.6011909701876322,gauss_bernouilli,0.7,0.7,0.09880902981236774,,
0.7029155837017069,0.275767841771555,0.5092056284195052,0.275767841771555,8.080808080808081,0.2422241478046323,gauss_bernouilli,0.3,0.3,0.05777585219536767,,
1.2811111832383368,0.4114983806022068,0.7390908369636835,0.4114983806022067,8.080808080808081,0.4189208670505345,gauss_bernouilli,0.5,0.5,0.08107913294946549,,
1.9098854722961043,0.5235881051488558,0.918397355986724,0.5235881051488556,8.080808080808081,0.6022847104176275,gauss_bernouilli,0.7,0.7,0.09771528958237244,,
0.7151655667712113,0.27840529567108174,0.512107160501516,0.27840529567108174,8.181818181818182,0.24287287748589387,gauss_bernouilli,0.3,0.3,0.057127122514106135,,
1.302291551787961,0.4151478267964619,0.7431629936665844,0.41514782679646195,8.181818181818182,0.41981851476508114,gauss_bernouilli,0.5,0.5,0.08018148523491883,,
1.9403310148601371,0.5279390956302716,0.9233053487762262,0.5279390956302714,8.181818181818182,0.6033549158976554,gauss_bernouilli,0.7,0.7,0.09664508410234449,,
0.7274479684181926,0.28101948081455796,0.5149762740060496,0.28101948081455785,8.282828282828282,0.24350799383912758,gauss_bernouilli,0.3,0.3,0.05649200616087242,,
1.3235167743886938,0.418764506704687,0.7471902963183767,0.41876450670468707,8.282828282828282,0.42069718738596273,gauss_bernouilli,0.5,0.5,0.07930281261403727,,
1.9708300296830923,0.5322503423700025,0.928159869306806,0.5322503423700022,8.282828282828282,0.6044023337396498,gauss_bernouilli,0.7,0.7,0.09559766626035021,,
0.7397621116200948,0.28361074610132375,0.5178136459556628,0.28361074610132386,8.383838383838384,0.24412991063715767,gauss_bernouilli,0.3,0.3,0.05587008936284231,,
1.3447859076331121,0.422348950162148,0.7511736883264839,0.42234895016214785,8.383838383838384,0.421557472100556,gauss_bernouilli,0.5,0.5,0.07844252789944402,,
2.0013813840807817,0.5365225264615914,0.9329620502626526,0.5365225264615914,8.383838383838384,0.6054276798643251,gauss_bernouilli,0.7,0.7,0.09457232013567482,,
0.7521073398361503,0.2861794342531653,0.5206199328911224,0.2861794342531654,8.484848484848484,0.24473902532105296,gauss_bernouilli,0.3,0.3,0.055260974678947014,,
1.3660980371640616,0.4259016756899985,0.7551140840480595,0.42590167568999837,8.484848484848484,0.4223999323155999,gauss_bernouilli,0.5,0.5,0.07760006768440011,,
2.0319839807730062,0.5407563127175812,0.937712988923963,0.5407563127175812,8.484848484848484,0.6064316406084956,gauss_bernouilli,0.7,0.7,0.09356835939150429,,
0.7644830162026145,0.28872588187368986,0.5233957716761733,0.2887258818736898,8.585858585858587,0.24533571978718619,gauss_bernouilli,0.3,0.3,0.05466428021281381,,
1.3874522765038255,0.4294231907448156,0.7590123699608211,0.42942319074481555,8.585858585858587,0.42322510884144815,gauss_bernouilli,0.5,0.5,0.07677489115855188,,
2.062636756427933,0.5449523501330025,0.9424137486225721,0.5449523501330027,8.585858585858587,0.6074148742341944,gauss_bernouilli,0.7,0.7,0.09258512576580558,,
0.77688852276661,0.29125041951435326,0.526141780263693,0.29125041951435326,8.686868686868687,0.24592036112980317,gauss_bernouilli,0.3,0.3,0.05407963887019682,,
1.4088477659413183,0.4329139919663034,0.7628694057758534,0.43291399196630326,8.686868686868687,0.4240335210066385,gauss_bernouilli,0.5,0.5,0.07596647899336154,,
2.0933386802803406,0.5491112723358178,0.9470653601236996,0.5491112723358178,8.686868686868687,0.6083780123465109,gauss_bernouilli,0.7,0.7,0.09162198765348906,,
0.789323259756421,0.2937533717461702,0.5288585584253971,0.29375337174617044,8.787878787878787,0.2464933023419691,gauss_bernouilli,0.3,0.3,0.05350669765803089,,
1.4302836714739182,0.436374565422633,0.7666860254957786,0.436374565422633,8.787878787878787,0.424825667707491,gauss_bernouilli,0.5,0.5,0.075174332292509,,
2.1240887528193246,0.5532336980244574,0.9516688229382506,0.5532336980244573,8.787878787878787,0.609321661226516,gauss_bernouilli,0.7,0.7,0.090678338773484,,
0.8017866448861753,0.2962350572362743,0.5315466884471579,0.2962350572362742,8.88888888888889,0.24705488297755115,gauss_bernouilli,0.3,0.3,0.05294511702244883,,
1.4517591838007577,0.4398053868529699,0.7704630384214646,0.4398053868529701,8.88888888888889,0.4256020283970887,gauss_bernouilli,0.5,0.5,0.07439797160291126,,
2.1548860045412894,0.5573202313926484,0.9562251065698217,0.5573202313926485,8.88888888888889,0.610246403085136,gauss_bernouilli,0.7,0.7,0.08975359691486397,,
0.8142781126930602,0.2986957888285112,0.5342067357917882,0.2986957888285112,8.98989898989899,0.24760542977670913,gauss_bernouilli,0.3,0.3,0.052394570223290846,,
1.4732735173645117,0.44320692190681243,0.7742012301102357,0.4432069219068124,8.98989898989899,0.4263630640176654,gauss_bernouilli,0.5,0.5,0.07363693598233462,,
2.1857294947643773,0.5613714625417536,0.9607351517002689,0.5613714625417539,8.98989898989899,0.6111527972433864,gauss_bernouilli,0.7,0.7,0.08884720275661347,,
0.8267971139052075,0.3011358736274723,0.536839249731156,0.30113587362747224,9.09090909090909,0.24814525725718956,gauss_bernouilli,0.3,0.3,0.05185474274281044,,
1.4948259094389393,0.4465796263798081,0.7779013632883331,0.44657962637980797,9.09090909090909,0.42710921788012446,gauss_bernouilli,0.5,0.5,0.07289078211987554,,
2.2166183105007753,0.5653879678808305,0.9651998713174059,0.5653879678808302,9.09090909090909,0.6120413812439534,gauss_bernouilli,0.7,0.7,0.08795861875604666,,
0.8393431148386843,0.3035556130852439,0.5394447639491944,0.3035556130852439,9.191919191919192,0.24867466827355802,gauss_bernouilli,0.3,0.3,0.051325331726441964,,
1.5164156192595677,0.4499239464458096,0.7815641787202303,0.44992394644580963,9.191919191919192,0.427840916494137,gauss_bernouilli,0.5,0.5,0.07215908350586296,,
2.2475515653834996,0.5693703105146999,0.9696201517882175,0.5693703105146999,9.191919191919192,0.6129126718987291,gauss_bernouilli,0.7,0.7,0.08708732810127087,,
0.8519155968219098,0.30595530309044905,0.542023797117484,0.30595530309044905,9.292929292929292,0.2491939545463555,gauss_bernouilli,0.3,0.3,0.05080604545364449,,
1.538041927195134,0.4532403188849261,0.7851903960371891,0.45324031888492616,9.292929292929292,0.42855857035201295,gauss_bernouilli,0.5,0.5,0.07144142964798703,,
2.2785283986445837,0.5733190406202513,0.9739968538806685,0.5733190406202512,9.292929292929292,0.6137671662765624,gauss_bernouilli,0.7,0.7,0.08623283372343764,,
0.8645140556461006,0.3083352340590251,0.5445768534448086,0.3083352340590252,9.393939393939394,0.24970339716302675,gauss_bernouilli,0.3,0.3,0.05029660283697322,,
1.5597041339575046,0.45652917130955073,0.788780714527344,0.45652917130955073,9.393939393939394,0.42926257466976014,gauss_bernouilli,0.5,0.5,0.07073742533023986,,
2.3095479741417093,0.577234695811303,0.9783308137370788,0.5772346958113033,9.393939393939394,0.6146053426351574,gauss_bernouilli,0.7,0.7,0.0853946573648425,,
0.8771380010403331,0.310695691026343,0.547104423202091,0.310695691026343,9.494949494949495,0.2502032670523424,gauss_bernouilli,0.3,0.3,0.04979673294765756,,
1.5814015598479625,0.45979092237332675,0.7923358138894112,0.4597909223733266,9.494949494949495,0.42995331008490983,gauss_bernouilli,0.5,0.5,0.07004668991509017,,
2.3406094794305736,0.5811178014922724,0.9826228438017495,0.5811178014922729,9.494949494949495,0.6154276613007698,gauss_bernouilli,0.7,0.7,0.08457233869923018,,
0.889786956169933,0.3130369537402804,0.5496069832240063,0.3130369537402803,9.595959595959595,0.25069382543391816,gauss_bernouilli,0.3,0.3,0.04930617456608184,,
1.603133544037892,0.46302598200760925,0.7958563549520068,0.46302598200760947,9.595959595959595,0.4306311433231677,gauss_bernouilli,0.5,0.5,0.06936885667683229,,
2.3717121248804456,0.5849688712009562,0.9868737337054125,0.5849688712009565,9.595959595959595,0.6162345654990712,gauss_bernouilli,0.7,0.7,0.08376543450092873,,
0.9024604571569701,0.31535929675491503,0.5520849973884845,0.31535929675491525,9.696969696969697,0.2511753242443263,gauss_bernouilli,0.3,0.3,0.048824675755673654,,
1.624899443881988,0.4662347516109262,0.7993429803604364,0.46623475161092615,9.696969696969697,0.4312964278204135,gauss_bernouilli,0.5,0.5,0.06870357217958649,,
2.402855142830512,0.588788406940715,0.991084251108882,0.5887884069407152,9.696969696969697,0.6170264821403155,gauss_bernouilli,0.7,0.7,0.08297351785968439,,
0.9151580526217095,0.3176629895245494,0.55453891707526,0.3176629895245493,9.797979797979798,0.2516480065411951,gauss_bernouilli,0.3,0.3,0.04835199345880488,,
1.6466986342622558,0.4694176242658057,0.8027963152326936,0.4694176242658057,9.797979797979798,0.4319495043180992,gauss_bernouilli,0.5,0.5,0.06805049568190083,,
2.4340377867847827,0.5925768995023581,0.9952551425081464,0.5925768995023581,9.797979797979798,0.6178038225617051,gauss_bernouilli,0.7,0.7,0.08219617743829494,,
0.9278793032439515,0.3199482964977861,0.5569691816045333,0.3199482964977861,9.8989898989899,0.25211210688659597,gauss_bernouilli,0.3,0.3,0.04788789311340403,,
1.6685305069611667,0.4725749849383034,0.8062169677863082,0.47257498493830347,9.8989898989899,0.4325907014245868,gauss_bernouilli,0.5,0.5,0.06740929857541321,,
2.4652593306434794,0.5963348287760097,0.9993871340029852,0.5963348287760097,9.8989898989899,0.6185669832296519,gauss_bernouilli,0.7,0.7,0.0814330167703481,,
0.9406237813432247,0.3222154772114526,0.5593762186567753,0.3222154772114527,10.0,0.25256785171093543,gauss_bernouilli,0.3,0.3,0.04743214828906453,,
1.6903944700624733,0.4757072106750426,0.8096055299375267,0.4757072106750426,10.0,0.4332203361475032,gauss_bernouilli,0.5,0.5,0.06677966385249681,,
2.4965190679689115,0.6000626640532718,1.0034809320310885,0.6000626640532719,10.0,0.6193163464044367,gauss_bernouilli,0.7,0.7,0.08068365359556331,,
0.0,-0.0,0.0,0.0,0.0,-2.220446049250313e-16,binary,,1.0,1.0000000000000002,0.5,
0.0,0.0,0.0,0.0,0.0,0.3599999999999999,binary,,1.0,0.6400000000000001,0.8,
0.0,0.0,0.0,0.0,0.0,0.6400000000000001,binary,,1.0,0.35999999999999993,0.9,
0.002397111290338411,0.0022587530089828904,0.04810793921471209,0.002258753008982886,0.10101010101010101,0.09218611312656178,binary,,1.0,0.9078138868734382,0.5,
0.01922590331373094,0.001038176099401364,0.031279147191319565,0.001038176099401364,0.10101010101010101,0.40122877238001964,binary,,1.0,0.5987712276199804,0.8,
0.03267222183551281,0.0003652665432465618,0.01783282866953769,0.0003652665432465653,0.10101010101010101,0.6541422698994357,binary,,1.0,0.3458577301005643,0.9,
0.009080852056516096,0.00814668039499236,0.09192924895358491,0.008146680394992362,0.20202020202020202,0.17055257126993373,binary,,1.0,0.8294474287300663,0.5,
0.040502346675877036,0.004040439121490741,0.06050775433422397,0.004040439121490741,0.20202020202020202,0.440973579393941,binary,,1.0,0.559026420606059,0.8,
0.06609921894524434,0.0015504042211008096,0.034910882064856666,0.0015504042211008096,0.20202020202020202,0.669731269346817,binary,,1.0,0.33026873065318296,0.9,
0.019454030805257174,0.01671885145507725,0.13206112070989434,0.016718851455077247,0.30303030303030304,0.2387410229182072,binary,,1.0,0.7612589770817928,0.5,
0.06372947732626083,0.008756529503698443,0.08778567418889069,0.008756529503698443,0.30303030303030304,0.47840764507773115,binary,,1.0,0.5215923549222689,0.8,
0.10033223191684404,0.0035990773169410767,0.05118291959830748,0.0035990773169410697,0.30303030303030304,0.6859466409429817,binary,,1.0,0.3140533590570183,0.9,
0.03306215706034828,0.027331842583207554,0.16895804495985373,0.027331842583207533,0.40404040404040403,0.2989502982356014,binary,,1.0,0.7010497017643986,0.5,
0.08878386454917561,0.014918194668269089,0.1132363374710264,0.014918194668269089,0.40404040404040403,0.5133251931263513,binary,,1.0,0.4866748068736487,0.8,
0.13538784120688374,0.006477455013444433,0.06663236081331828,0.006477455013444419,0.40404040404040403,0.7022332162906244,binary,,1.0,0.2977667837093756,0.9,
0.04954187451394379,0.039514297945616186,0.20298337801130875,0.0395142979456162,0.5050505050505051,0.3526624429398575,binary,,1.0,0.6473375570601425,0.5,
0.11553865872300086,0.022279463492546517,0.1369865938022517,0.022279463492546517,0.5050505050505051,0.5457597639735675,binary,,1.0,0.4542402360264325,0.8,
0.1712601496945237,0.010114426401169385,0.08126510283072885,0.010114426401169385,0.5050505050505051,0.7182433213389445,binary,,1.0,0.28175667866105547,0.9,
0.0685933802360802,0.052905441115147556,0.23443692279422285,0.052905441115147556,0.6060606060606061,0.4009461104590516,binary,,1.0,0.5990538895409484,0.5,
0.14387142645394102,0.03062490551130137,0.15915887657636202,0.03062490551130137,0.6060606060606061,0.5758378954852998,binary,,1.0,0.42416210451470016,0.8,
0.20792944018932796,0.014424306164477124,0.09510086284097508,0.014424306164477096,0.6060606060606061,0.7337673629675567,binary,,1.0,0.2662326370324433,0.9,
0.08996377855410978,0.06722103019930545,0.26357157498124373,0.06722103019930542,0.7070707070707071,0.4446084590453745,binary,,1.0,0.5553915409546255,0.5,
0.17366710861172874,0.03976880926547896,0.1798682449236248,0.03976880926547896,0.7070707070707071,0.6037187391383875,binary,,1.0,0.3962812608616125,0.8,
0.2453678149147717,0.01931858327578087,0.10816753862058184,0.019318583275780857,0.7070707070707071,0.7486843834532773,binary,,1.0,0.2513156165467228,0.9,
0.11343621340272621,0.08223257530375568,0.29060419063767784,0.08223257530375569,0.8080808080808081,0.48428025204854264,binary,,1.0,0.5157197479514574,0.5,
0.2048189166126433,0.04955194010736813,0.19922148742776075,0.049551940107368075,0.8080808080808081,0.6295678703820282,binary,,1.0,0.37043212961797184,0.8,
0.28354280330525317,0.024711763528071584,0.12049760073515087,0.024711763528071584,0.8080808080808081,0.7629300529124787,binary,,1.0,0.23706994708752124,0.9,
0.13882236305754322,0.0977537451905241,0.31572309148791133,0.0977537451905241,0.9090909090909091,0.5204674381457481,binary,,1.0,0.4795325618542519,0.5,
0.23722832679883732,0.05983794548277471,0.2173171277466172,0.059837945482774685,0.9090909090909091,0.6535457990195465,binary,,1.0,0.34645420098045354,0.8,
0.32241966917494713,0.03052410588296972,0.1321257853705074,0.030524105882969693,0.9090909090909091,0.776476305127417,binary,,1.0,0.22352369487258297,0.9,
0.1659570315756975,0.11363100341242091,0.33909347347480756,0.11363100341242088,1.0101010101010102,0.5535843092764744,binary,,1.0,0.4464156907235256,0.5,
0.27080468455790446,0.07051004227508784,0.23424582049260062,0.07051004227508789,1.0101010101010102,0.6758031591293248,binary,,1.0,0.3241968408706752,0.8,
0.361962889310976,0.03668272604278444,0.1430876157395291,0.036682726042784414,1.0101010101010102,0.7893183184004455,binary,,1.0,0.21068168159955447,0.9,
0.19469411842415868,0.12973689193442756,0.3608614371313969,0.12973689193442758,1.1111111111111112,0.5839758186454552,binary,,1.0,0.4160241813545448,0.5,
0.30546465451557697,0.08146814398623137,0.2500909010399786,0.08146814398623137,1.1111111111111112,0.696479037303255,binary,,1.0,0.303520962696745,0.8,
0.4021370997101284,0.0431218439353771,0.15341845584542718,0.043121843935377116,1.1111111111111112,0.8014660985619099,binary,,1.0,0.1985339014380901,0.9,
0.22490353258091186,0.14596505515313438,0.3811570734796942,0.14596505515313438,1.2121212121212122,0.6119331697611763,binary,,1.0,0.38806683023882366,0.5,
0.3411316285493763,0.0926264257388354,0.2649289775112298,0.09262642573883542,1.2121212121212122,0.7157007895755493,binary,,1.0,0.2842992104244507,0.8,
0.44290769570469624,0.04978259020889142,0.16315291035590984,0.04978259020889142,1.2121212121212122,0.8129389717574196,binary,,1.0,0.1870610282425804,0.9,
0.25646877624174536,0.16222645446296446,0.4000968803239112,0.16222645446296444,1.3131313131313131,0.6377050436887118,binary,,1.0,0.36229495631128816,0.5,
0.3777351442754861,0.10391127638095565,0.2788305122901705,0.10391127638095565,1.3131313131313131,0.7335845483844267,binary,,1.0,0.26641545161557334,0.8,
0.4842412044812204,0.05661259656110046,0.1723244520844362,0.0566125965611004,1.3131313131313131,0.8237619431259963,binary,,1.0,0.17623805687400373,0.9,
0.28928501686773606,0.17844642459863763,0.417785690202971,0.17844642459863766,1.4141414141414141,0.6615058957881571,binary,,1.0,0.3384941042118429,0.5,
